,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
20,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as video work|is adapted as video work,,,http://rdaregistry.info/Elements/w/P10087,is adapted as video work,,,,,
21,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,abstracted in work|is abstracted in work,,,http://rdaregistry.info/Elements/w/P10089,is abstracted in work,,,,,
22,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,indexed in work|is indexed in work,,,http://rdaregistry.info/Elements/w/P10090,is indexed in work,,,,,
23,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as choreography work|is adapted as choreography work,,,http://rdaregistry.info/Elements/w/P10091,is adapted as choreography work,,,,,
24,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,errata work|has errata work,,,http://rdaregistry.info/Elements/w/P10092,has errata work,,,,,
25,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,illustrations work|has illustrations work,,,http://rdaregistry.info/Elements/w/P10093,has illustrations work,,,,,
26,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as motion picture screenplay work|is adapted as motion picture screenplay work,,,http://rdaregistry.info/Elements/w/P10094,is adapted as motion picture screenplay work,,,,,
27,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as screenplay work|is adapted as screenplay work,,,http://rdaregistry.info/Elements/w/P10095,is adapted as screenplay work,,,,,
28,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as television screenplay work|is adapted as television screenplay work,,,http://rdaregistry.info/Elements/w/P10096,is adapted as television screenplay work,,,,,
29,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as video screenplay work|is adapted as video screenplay work,,,http://rdaregistry.info/Elements/w/P10097,is adapted as video screenplay work,,,,,
30,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as radio script work|is adapted as radio script work,,,http://rdaregistry.info/Elements/w/P10098,is adapted as radio script work,,,,,
31,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,freely translated as work|is freely translated as work,,,http://rdaregistry.info/Elements/w/P10099,is freely translated as work,,,,,
32,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,description of work|is description of work,,,http://rdaregistry.info/Elements/w/P10100,is description of work,,,,,
33,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,subseries of|is subseries of,,,http://rdaregistry.info/Elements/w/P10101,is subseries of,,,,,
34,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,issue of|is issue of,,,http://rdaregistry.info/Elements/w/P10102,is issue of,,,,,
35,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,complemented by work|is complemented by work,,,http://rdaregistry.info/Elements/w/P10103,is complemented by work,,,,,
36,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay for work|is screenplay for work,,,http://rdaregistry.info/Elements/w/P10105,is screenplay for work,,,,,
37,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,incidental music for work|is incidental music for work,,,http://rdaregistry.info/Elements/w/P10106,is incidental music for work,,,,,
38,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,abstracted as work|is abstracted as work,,,http://rdaregistry.info/Elements/w/P10107,is abstracted as work,,,,,
39,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,augmented by work|is augmented by work,,,http://rdaregistry.info/Elements/w/P10108,is augmented by work,,,,,
40,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,summarized as work|is summarized as work,,,http://rdaregistry.info/Elements/w/P10109,is summarized as work,,,,,
41,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,catalogue work|has catalogue work,,,http://rdaregistry.info/Elements/w/P10110,has catalogue work,,,,,
42,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,concordance work|has concordance work,,,http://rdaregistry.info/Elements/w/P10111,has concordance work,,,,,
43,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,addenda work|has addenda work,,,http://rdaregistry.info/Elements/w/P10112,has addenda work,,,,,
44,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as libretto work|is adapted as libretto work,,,http://rdaregistry.info/Elements/w/P10113,is adapted as libretto work,,,,,
45,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work reviewed in|is work reviewed in,,,http://rdaregistry.info/Elements/w/P10114,is work reviewed in,,,,,
46,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work critiqued in|is work critiqued in,,,http://rdaregistry.info/Elements/w/P10115,is work critiqued in,,,,,
47,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work commentary in|is work commentary in,,,http://rdaregistry.info/Elements/w/P10116,is work commentary in,,,,,
48,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,imitated as work|is imitated as work,,,http://rdaregistry.info/Elements/w/P10117,is imitated as work,,,,,
49,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work described in|is work described in,,,http://rdaregistry.info/Elements/w/P10118,is work described in,,,,,
50,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,expanded as work|is expanded as work,,,http://rdaregistry.info/Elements/w/P10119,is expanded as work,,,,,
51,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work evaluated in|is work evaluated in,,,http://rdaregistry.info/Elements/w/P10120,is work evaluated in,,,,,
52,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,work analysed in|is work analysed in,,,http://rdaregistry.info/Elements/w/P10121,is work analysed in,,,,,
53,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,appendix work|has appendix work,,,http://rdaregistry.info/Elements/w/P10123,has appendix work,,,,,
54,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,guide work|has guide work,,,http://rdaregistry.info/Elements/w/P10124,has guide work,,,,,
55,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,abridgement of work|is abridgement of work,,,http://rdaregistry.info/Elements/w/P10125,is abridgement of work,,,,,
56,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,abstract of work|is abstract of work,,,http://rdaregistry.info/Elements/w/P10126,is abstract of work,,,,,
57,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,dramatization of work|is dramatization of work,,,http://rdaregistry.info/Elements/w/P10127,is dramatization of work,,,,,
58,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,verse adaptation of work|is verse adaptation of work,,,http://rdaregistry.info/Elements/w/P10128,is verse adaptation of work,,,,,
59,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,motion picture adaptation of work|is motion picture adaptation of work,,,http://rdaregistry.info/Elements/w/P10129,is motion picture adaptation of work,,,,,
60,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,novelization of work|is novelization of work,,,http://rdaregistry.info/Elements/w/P10130,is novelization of work,,,,,
61,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,radio adaptation of work|is radio adaptation of work,,,http://rdaregistry.info/Elements/w/P10131,is radio adaptation of work,,,,,
62,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,television adaptation of work|is television adaptation of work,,,http://rdaregistry.info/Elements/w/P10132,is television adaptation of work,,,,,
63,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay based on work|is screenplay based on work,,,http://rdaregistry.info/Elements/w/P10133,is screenplay based on work,,,,,
64,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,motion picture screenplay based on work|is motion picture screenplay based on work,,,http://rdaregistry.info/Elements/w/P10134,is motion picture screenplay based on work,,,,,
65,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,television screenplay based on work|is television screenplay based on work,,,http://rdaregistry.info/Elements/w/P10135,is television screenplay based on work,,,,,
66,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,video screenplay based on work|is video screenplay based on work,,,http://rdaregistry.info/Elements/w/P10136,is video screenplay based on work,,,,,
67,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,radio script based on work|is radio script based on work,,,http://rdaregistry.info/Elements/w/P10137,is radio script based on work,,,,,
68,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,video adaptation of work|is video adaptation of work,,,http://rdaregistry.info/Elements/w/P10138,is video adaptation of work,,,,,
69,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,digest of work|is digest of work,,,http://rdaregistry.info/Elements/w/P10139,is digest of work,,,,,
70,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,analysis of work|is analysis of work,,,http://rdaregistry.info/Elements/w/P10140,is analysis of work,,,,,
71,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,issue|has issue,,,http://rdaregistry.info/Elements/w/P10141,has issue,,,,,
72,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adaptation of work|is adaptation of work,,,http://rdaregistry.info/Elements/w/P10142,is adaptation of work,,,,,
73,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,free translation of work|is free translation of work,,,http://rdaregistry.info/Elements/w/P10143,is free translation of work,,,,,
74,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,parodied as work|is parodied as work,,,http://rdaregistry.info/Elements/w/P10144,is parodied as work,,,,,
75,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,part work|has part work,,,http://rdaregistry.info/Elements/w/P10147,has part work,,,,,
76,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,derivative work|has derivative work,,,http://rdaregistry.info/Elements/w/P10148,has derivative work,,,,,
77,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,errata to work|is errata to work,,,http://rdaregistry.info/Elements/w/P10149,is errata to work,,,,,
78,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,guide to work|is guide to work,,,http://rdaregistry.info/Elements/w/P10150,is guide to work,,,,,
79,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,appendix to work|is appendix to work,,,http://rdaregistry.info/Elements/w/P10151,is appendix to work,,,,,
80,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,illustrations for work|is illustrations for work,,,http://rdaregistry.info/Elements/w/P10152,is illustrations for work,,,,,
81,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,evaluation of work|is evaluation of work,,,http://rdaregistry.info/Elements/w/P10153,is evaluation of work,,,,,
82,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,supplement to work|is supplement to work,,,http://rdaregistry.info/Elements/w/P10154,is supplement to work,,,,,
83,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,adapted as work|is adapted as work,,,http://rdaregistry.info/Elements/w/P10155,is adapted as work,,,,,
84,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,finding aid work|has finding aid work,,,http://rdaregistry.info/Elements/w/P10157,has finding aid work,,,,,
85,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,index work|has index work,,,http://rdaregistry.info/Elements/w/P10158,has index work,,,,,
86,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay work|has screenplay work,,,http://rdaregistry.info/Elements/w/P10159,has screenplay work,,,,,
87,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,motion picture screenplay work|has motion picture screenplay work,,,http://rdaregistry.info/Elements/w/P10160,has motion picture screenplay work,,,,,
88,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,musical setting of work|is musical setting of work,,,http://rdaregistry.info/Elements/w/P10161,is musical setting of work,,,,,
89,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,radio script work|has radio script work,,,http://rdaregistry.info/Elements/w/P10162,has radio script work,,,,,
90,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,television screenplay work|has television screenplay work,,,http://rdaregistry.info/Elements/w/P10163,has television screenplay work,,,,,
91,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,video screenplay wor|has video screenplay wor,,,http://rdaregistry.info/Elements/w/P10164,has video screenplay wor,,,,,
92,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,libretto work|has libretto work,,,http://rdaregistry.info/Elements/w/P10165,has libretto work,,,,,
93,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,paraphrased as work|is paraphrased as work,,,http://rdaregistry.info/Elements/w/P10166,is paraphrased as work,,,,,
94,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,abridged as work|is abridged as work,,,http://rdaregistry.info/Elements/w/P10167,is abridged as work,,,,,
95,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,digested as work|is digested as work,,,http://rdaregistry.info/Elements/w/P10171,is digested as work,,,,,
96,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,supplement work|has supplement work,,,http://rdaregistry.info/Elements/w/P10172,has supplement work,,,,,
97,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay for motion picture work|is screenplay for motion picture work,,,http://rdaregistry.info/Elements/w/P10173,is screenplay for motion picture work,,,,,
98,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay for television program work|is screenplay for television program work,,,http://rdaregistry.info/Elements/w/P10174,is screenplay for television program work,,,,,
99,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,screenplay for video work|is screenplay for video work,,,http://rdaregistry.info/Elements/w/P10175,is screenplay for video work,,,,,
100,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,script for radio program work|is script for radio program work,,,http://rdaregistry.info/Elements/w/P10176,is script for radio program work,,,,,
101,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,addenda to work|is addenda to work,,,http://rdaregistry.info/Elements/w/P10177,is addenda to work,,,,,
102,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,review of work|is review of work,,,http://rdaregistry.info/Elements/w/P10178,is review of work,,,,,
103,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,summary of work|is summary of work,,,http://rdaregistry.info/Elements/w/P10179,is summary of work,,,,,
104,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,catalogue of work|is catalogue of work,,,http://rdaregistry.info/Elements/w/P10180,is catalogue of work,,,,,
105,,711,ADDED ENTRY--MEETING NAME (R),Type of meeting name entry element,*,,Type of added entry,*,,,,a,Meeting name or jurisdiction name as entry element (NR),,,,concordance to work|is concordance to work,,,http://rdaregistry.info/Elements/w/P10181,is concordance to work,,,,,
